state,district,date,pincode,demo_age_5_17,demo_age_17_
Jammu & Kashmir,Budgam,2025-11-30,4785580,56,111
Jammu & Kashmir,Budgam,2025-12-31,6517140,96,194
Jammu & Kashmir,Doda,2025-03-31,546572,104,826
Jammu & Kashmir,Doda,2025-05-31,182147,15,110
Jammu & Kashmir,Doda,2025-09-30,15120644,25,336
Jammu & Kashmir,Doda,2025-10-31,7287439,15,239
Jammu & Kashmir,Doda,2025-11-30,10566324,71,362
Jammu & Kashmir,Doda,2025-12-31,12206058,42,467
Jammu & Kashmir,Ganderbal,2025-03-31,572409,164,1008
Jammu & Kashmir,Ganderbal,2025-04-30,382333,160,928
Jammu & Kashmir,Ganderbal,2025-07-31,191202,41,357
Jammu & Kashmir,Ganderbal,2025-09-30,7450051,63,333
Jammu & Kashmir,Ganderbal,2025-10-31,5359809,34,199
Jammu & Kashmir,Ganderbal,2025-11-30,3823642,34,160
Jammu & Kashmir,Ganderbal,2025-12-31,5357611,54,291
Jammu & Kashmir,Jammu,2025-03-31,2527142,395,4370
Jammu & Kashmir,Jammu,2025-06-30,181102,22,326
Jammu & Kashmir,Jammu,2025-09-30,60432517,158,2376
Jammu & Kashmir,Jammu,2025-10-31,21722466,43,679
Jammu & Kashmir,Jammu,2025-11-30,33681500,86,1056
Jammu & Kashmir,Jammu,2025-12-31,40166735,102,1516
Jammu & Kashmir,Kargil,2025-03-31,388407,37,174
Jammu & Kashmir,Kargil,2025-09-30,8543860,26,102
Jammu & Kashmir,Kargil,2025-10-31,2718158,7,23
Jammu & Kashmir,Kargil,2025-11-30,5630023,33,94
Jammu & Kashmir,Kargil,2025-12-31,8933062,56,127
Jammu & Kashmir,Kathua,2025-03-31,736710,114,1102
Jammu & Kashmir,Kathua,2025-04-30,368409,80,565
Jammu & Kashmir,Kathua,2025-05-31,184204,23,291
Jammu & Kashmir,Kathua,2025-07-31,184204,26,399
Jammu & Kashmir,Kathua,2025-09-30,27623885,72,968
Jammu & Kashmir,Kathua,2025-10-31,9944506,40,377
Jammu & Kashmir,Kathua,2025-11-30,11970232,54,507
Jammu & Kashmir,Kathua,2025-12-31,14548456,50,677
Jammu & Kashmir,Kishtwar,2025-06-30,182204,52,245
Jammu & Kashmir,Kishtwar,2025-07-31,364409,168,755
Jammu & Kashmir,Kishtwar,2025-09-30,3279672,16,141
Jammu & Kashmir,Kishtwar,2025-10-31,1822045,9,94
Jammu & Kashmir,Kishtwar,2025-11-30,1093222,9,36
Jammu & Kashmir,Kishtwar,2025-12-31,3097688,38,220
Jammu & Kashmir,Kulgam,2025-03-31,192231,231,1207
Jammu & Kashmir,Kulgam,2025-04-30,192232,43,184
Jammu & Kashmir,Kulgam,2025-05-31,192231,186,783
Jammu & Kashmir,Kulgam,2025-09-30,5381655,81,311
Jammu & Kashmir,Kulgam,2025-10-31,2114404,65,182
Jammu & Kashmir,Kulgam,2025-11-30,3652335,79,278
Jammu & Kashmir,Kulgam,2025-12-31,2498720,52,220
Jammu & Kashmir,Kupwara,2025-03-31,386526,133,801
Jammu & Kashmir,Kupwara,2025-04-30,579751,981,4509
Jammu & Kashmir,Kupwara,2025-05-31,193224,282,1233
Jammu & Kashmir,Kupwara,2025-07-31,193223,179,1063
Jammu & Kashmir,Kupwara,2025-09-30,12174636,213,1329
Jammu & Kashmir,Kupwara,2025-10-31,5024515,81,490
Jammu & Kashmir,Kupwara,2025-11-30,5024428,98,490
Jammu & Kashmir,Kupwara,2025-12-31,6763349,215,883
Jammu & Kashmir,Leh,2025-09-30,5631675,13,62
Jammu & Kashmir,Leh,2025-10-31,2524339,5,16
Jammu & Kashmir,Leh,2025-11-30,4856067,22,76
Jammu & Kashmir,Leh,2025-12-31,4271656,34,57
Jammu & Kashmir,Leh (ladakh),2025-09-30,194401,0,1
Jammu & Kashmir,Leh (ladakh),2025-11-30,777204,2,0
Jammu & Kashmir,Pulwama,2025-03-31,959952,417,2366
Jammu & Kashmir,Pulwama,2025-04-30,384422,244,1343
Jammu & Kashmir,Pulwama,2025-05-31,384424,265,1101
Jammu & Kashmir,Pulwama,2025-06-30,192301,104,801
Jammu & Kashmir,Pulwama,2025-07-31,192123,108,541
Jammu & Kashmir,Pulwama,2025-09-30,13062855,73,587
Jammu & Kashmir,Pulwama,2025-10-31,4800064,36,148
Jammu & Kashmir,Pulwama,2025-11-30,10373781,106,508
Jammu & Kashmir,Pulwama,2025-12-31,10947598,161,696
Jammu & Kashmir,Punch,2025-04-30,185101,210,1411
Jammu & Kashmir,Punch,2025-06-30,185121,136,508
Jammu & Kashmir,Punch,2025-07-31,185111,163,694
Jammu & Kashmir,Punch,2025-09-30,4997915,86,475
Jammu & Kashmir,Punch,2025-10-31,2036233,59,167
Jammu & Kashmir,Punch,2025-11-30,2776649,63,225
Jammu & Kashmir,Punch,2025-12-31,4072357,130,482
Jammu & Kashmir,Rajauri,2025-09-30,185151,0,1
Jammu & Kashmir,Rajouri,2025-03-31,1111040,361,1942
Jammu & Kashmir,Rajouri,2025-09-30,19813199,128,992
Jammu & Kashmir,Rajouri,2025-10-31,6851285,38,305
Jammu & Kashmir,Rajouri,2025-11-30,8147441,66,319
Jammu & Kashmir,Rajouri,2025-12-31,14628430,157,748
Jammu & Kashmir,Ramban,2025-03-31,728582,215,925
Jammu & Kashmir,Ramban,2025-04-30,182144,144,481
Jammu & Kashmir,Ramban,2025-09-30,7467944,53,328
Jammu & Kashmir,Ramban,2025-10-31,3278603,26,78
Jammu & Kashmir,Ramban,2025-11-30,3278618,31,101
Jammu & Kashmir,Ramban,2025-12-31,5464358,73,262
Jammu & Kashmir,Reasi,2025-03-31,182315,118,734
Jammu & Kashmir,Reasi,2025-09-30,9129404,39,264
Jammu & Kashmir,Reasi,2025-10-31,5495242,28,194
Jammu & Kashmir,Reasi,2025-11-30,6571530,40,299
Jammu & Kashmir,Reasi,2025-12-31,9137691,67,392
Jammu & Kashmir,Samba,2025-03-31,549382,76,656
Jammu & Kashmir,Samba,2025-04-30,184121,52,258
Jammu & Kashmir,Samba,2025-09-30,9502930,59,255
Jammu & Kashmir,Samba,2025-10-31,4011971,8,74
Jammu & Kashmir,Samba,2025-11-30,4760571,11,80
Jammu & Kashmir,Samba,2025-12-31,8035973,32,195
Jammu & Kashmir,Shupiyan,2025-05-31,192303,286,923
Jammu & Kashmir,Shupiyan,2025-09-30,1923030,79,268
Jammu & Kashmir,Shupiyan,2025-10-31,961515,34,91
Jammu & Kashmir,Shupiyan,2025-11-30,192303,16,49
Jammu & Kashmir,Shupiyan,2025-12-31,1149236,72,242
Jammu & Kashmir,Srinagar,2025-03-31,2282340,366,3037
Jammu & Kashmir,Srinagar,2025-07-31,380005,92,1142
Jammu & Kashmir,Srinagar,2025-09-30,33863552,156,1624
Jammu & Kashmir,Srinagar,2025-10-31,15414635,55,752
Jammu & Kashmir,Srinagar,2025-11-30,19220199,101,1105
Jammu & Kashmir,Srinagar,2025-12-31,20941509,119,1104
Jammu & Kashmir,Udhampur,2025-03-31,1092734,176,2225
Jammu & Kashmir,Udhampur,2025-04-30,182101,49,432
Jammu & Kashmir,Udhampur,2025-09-30,26094035,45,874
Jammu & Kashmir,Udhampur,2025-10-31,7471576,11,223
Jammu & Kashmir,Udhampur,2025-11-30,11304049,21,375
Jammu & Kashmir,Udhampur,2025-12-31,18072199,53,660
Jharkhand,Bokaro,2025-03-31,8278134,306,13997
Jharkhand,Bokaro,2025-09-30,241773742,354,3585
Jharkhand,Bokaro,2025-10-31,86095501,100,868
Jharkhand,Bokaro,2025-11-30,120871136,180,1918
Jharkhand,Bokaro,2025-12-31,136637861,271,2339
Jharkhand,Chatra,2025-03-31,1650424,180,3686
Jharkhand,Chatra,2025-09-30,53647938,423,4178
Jharkhand,Chatra,2025-10-31,16506545,62,670
Jharkhand,Chatra,2025-11-30,22284577,133,1253
Jharkhand,Chatra,2025-12-31,28061816,230,1248
Jharkhand,Deoghar,2025-03-31,4070616,192,4795
Jharkhand,Deoghar,2025-09-30,104253926,245,3072
Jharkhand,Deoghar,2025-10-31,36647659,78,932
Jharkhand,Deoghar,2025-11-30,56200669,182,1798
Jharkhand,Deoghar,2025-12-31,80641041,340,2593
Jharkhand,Dhanbad,2025-03-31,13246511,832,23774
Jharkhand,Dhanbad,2025-09-30,345286469,422,5601
Jharkhand,Dhanbad,2025-10-31,106820891,112,1179
Jharkhand,Dhanbad,2025-11-30,169746763,255,3128
Jharkhand,Dhanbad,2025-12-31,244271892,319,3163
Jharkhand,Dumka,2025-03-31,4884759,362,8203
Jharkhand,Dumka,2025-09-30,140086397,321,4367
Jharkhand,Dumka,2025-10-31,65966643,90,1074
Jharkhand,Dumka,2025-11-30,69222916,142,1455
Jharkhand,Dumka,2025-12-31,88786190,196,1470
Jharkhand,East Singhbhum,2025-03-31,5818356,348,6696
Jharkhand,East Singhbhum,2025-09-30,175455731,297,3850
Jharkhand,East Singhbhum,2025-10-31,76497560,93,1092
Jharkhand,East Singhbhum,2025-11-30,81480211,177,1662
Jharkhand,East Singhbhum,2025-12-31,117222193,166,2303
Jharkhand,Garhwa,2025-03-31,1644226,252,5873
Jharkhand,Garhwa,2025-09-30,79745862,306,3126
Jharkhand,Garhwa,2025-10-31,20553041,60,598
Jharkhand,Garhwa,2025-11-30,43572393,236,1848
Jharkhand,Garhwa,2025-12-31,39461782,174,1394
Jharkhand,Garhwa *,2025-09-30,22197322,10,248
Jharkhand,Garhwa *,2025-10-31,4110604,0,16
Jharkhand,Garhwa *,2025-11-30,4110614,0,21
Jharkhand,Garhwa *,2025-12-31,10687558,0,155
Jharkhand,Giridih,2025-03-31,9028145,1271,34078
Jharkhand,Giridih,2025-09-30,140213396,806,5601
Jharkhand,Giridih,2025-10-31,48382309,136,986
Jharkhand,Giridih,2025-11-30,70537510,420,2830
Jharkhand,Giridih,2025-12-31,81193729,443,2633
Jharkhand,Godda,2025-03-31,1628303,108,2897
Jharkhand,Godda,2025-09-30,88745401,259,4065
Jharkhand,Godda,2025-10-31,34193287,66,947
Jharkhand,Godda,2025-11-30,34195497,146,1730
Jharkhand,Godda,2025-12-31,56189886,217,1654
Jharkhand,Gumla,2025-03-31,3340915,124,2540
Jharkhand,Gumla,2025-09-30,132801907,346,4062
Jharkhand,Gumla,2025-10-31,35914937,94,910
Jharkhand,Gumla,2025-11-30,58466011,178,1469
Jharkhand,Gumla,2025-12-31,89369459,295,2730
Jharkhand,Hazaribag,2025-03-31,825312,22,1717
Jharkhand,Hazaribag,2025-09-30,58603110,31,539
Jharkhand,Hazaribag,2025-10-31,17332074,7,207
Jharkhand,Hazaribag,2025-11-30,46218688,24,448
Jharkhand,Hazaribag,2025-12-31,44567844,33,490
Jharkhand,Hazaribagh,2025-03-31,8257208,589,12331
Jharkhand,Hazaribagh,2025-09-30,166028051,433,3457
Jharkhand,Hazaribagh,2025-10-31,57807157,124,964
Jharkhand,Hazaribagh,2025-11-30,81765751,216,1994
Jharkhand,Hazaribagh,2025-12-31,96624176,248,1518
Jharkhand,Jamtara,2025-03-31,814166,15,849
Jharkhand,Jamtara,2025-09-30,36682621,115,2485
Jharkhand,Jamtara,2025-10-31,13858641,27,522
Jharkhand,Jamtara,2025-11-30,18750788,60,605
Jharkhand,Jamtara,2025-12-31,26900724,113,1152
Jharkhand,Khunti,2025-03-31,2505675,83,1850
Jharkhand,Khunti,2025-09-30,69313643,123,1976
Jharkhand,Khunti,2025-10-31,20042827,31,419
Jharkhand,Khunti,2025-11-30,31732561,43,476
Jharkhand,Khunti,2025-12-31,37578872,93,638
Jharkhand,Kodarma,2025-03-31,825409,12,551
Jharkhand,Kodarma,2025-09-30,21459955,11,172
Jharkhand,Kodarma,2025-10-31,5777793,2,50
Jharkhand,Kodarma,2025-11-30,21419107,22,144
Jharkhand,Kodarma,2025-12-31,22285274,14,156
Jharkhand,Koderma,2025-03-31,4126384,173,7063
Jharkhand,Koderma,2025-09-30,50346031,126,1204
Jharkhand,Koderma,2025-10-31,18157362,27,239
Jharkhand,Koderma,2025-11-30,24760379,78,482
Jharkhand,Koderma,2025-12-31,39616651,108,714
Jharkhand,Latehar,2025-03-31,1658411,105,2298
Jharkhand,Latehar,2025-09-30,58668099,250,2728
Jharkhand,Latehar,2025-10-31,32253960,69,743
Jharkhand,Latehar,2025-11-30,33912402,126,1341
Jharkhand,Latehar,2025-12-31,33040647,117,1017
Jharkhand,Lohardaga,2025-03-31,2505729,251,4651
Jharkhand,Lohardaga,2025-09-30,56797002,102,877
Jharkhand,Lohardaga,2025-10-31,20046334,39,344
Jharkhand,Lohardaga,2025-11-30,22552048,47,419
Jharkhand,Lohardaga,2025-12-31,39253891,105,689
Jharkhand,Pakaur,2025-09-30,26931480,42,385
Jharkhand,Pakaur,2025-10-31,2448321,3,10
Jharkhand,Pakaur,2025-11-30,14689888,17,201
Jharkhand,Pakaur,2025-12-31,8971175,2,57
Jharkhand,Pakur,2025-03-31,2448327,226,6873
Jharkhand,Pakur,2025-09-30,47318229,241,2581
Jharkhand,Pakur,2025-10-31,22026887,70,841
Jharkhand,Pakur,2025-11-30,30182010,111,1193
Jharkhand,Pakur,2025-12-31,32628321,109,780
Jharkhand,Palamau,2025-09-30,23019323,17,226
Jharkhand,Palamau,2025-10-31,6576928,5,51
Jharkhand,Palamau,2025-11-30,12331801,2,157
Jharkhand,Palamau,2025-12-31,9865453,2,25
Jharkhand,Palamu,2025-03-31,5754803,672,14247
Jharkhand,Palamu,2025-09-30,110163814,724,5415
Jharkhand,Palamu,2025-10-31,36180288,67,693
Jharkhand,Palamu,2025-11-30,60836699,485,3403
Jharkhand,Palamu,2025-12-31,73990610,370,2518
Jharkhand,Pashchimi Singhbhum,2025-09-30,30833430,17,873
Jharkhand,Pashchimi Singhbhum,2025-10-31,15838052,3,147
Jharkhand,Pashchimi Singhbhum,2025-11-30,14990220,3,82
Jharkhand,Pashchimi Singhbhum,2025-12-31,22494511,27,494
Jharkhand,Purbi Singhbhum,2025-09-30,94752934,6,459
Jharkhand,Purbi Singhbhum,2025-10-31,25764502,0,99
Jharkhand,Purbi Singhbhum,2025-11-30,43220159,1,224
Jharkhand,Purbi Singhbhum,2025-12-31,71481419,3,270
Jharkhand,Ramgarh,2025-03-31,829110,82,2488
Jharkhand,Ramgarh,2025-09-30,161475189,230,1986
Jharkhand,Ramgarh,2025-10-31,50534561,26,311
Jharkhand,Ramgarh,2025-11-30,67922269,73,845
Jharkhand,Ramgarh,2025-12-31,96865534,112,886
Jharkhand,Ranchi,2025-03-31,5841684,545,7854
Jharkhand,Ranchi,2025-09-30,218517772,575,5960
Jharkhand,Ranchi,2025-10-31,85932460,137,1195
Jharkhand,Ranchi,2025-11-30,95941111,215,2272
Jharkhand,Ranchi,2025-12-31,153476443,383,3316
Jharkhand,Sahebganj,2025-03-31,4893744,759,15992
Jharkhand,Sahebganj,2025-09-30,89744107,523,6053
Jharkhand,Sahebganj,2025-10-31,36722167,102,1354
Jharkhand,Sahebganj,2025-11-30,39152917,141,1556
Jharkhand,Sahebganj,2025-12-31,50569766,200,1604
Jharkhand,Sahibganj,2025-09-30,24483173,22,234
Jharkhand,Sahibganj,2025-10-31,9793251,3,61
Jharkhand,Sahibganj,2025-11-30,13057702,7,126
Jharkhand,Sahibganj,2025-12-31,16322084,8,123
Jharkhand,Seraikela-Kharsawan,2025-03-31,3326523,205,3747
Jharkhand,Seraikela-Kharsawan,2025-09-30,106542013,177,1969
Jharkhand,Seraikela-Kharsawan,2025-10-31,29957688,45,477
Jharkhand,Seraikela-Kharsawan,2025-11-30,39123241,78,700
Jharkhand,Seraikela-Kharsawan,2025-12-31,70741801,126,1127
Jharkhand,Seraikela-kharsawan,2025-09-30,69083420,11,501
Jharkhand,Seraikela-kharsawan,2025-10-31,22479427,3,141
Jharkhand,Seraikela-kharsawan,2025-11-30,42447518,5,348
Jharkhand,Seraikela-kharsawan,2025-12-31,46602742,6,360
Jharkhand,Simdega,2025-03-31,2505672,115,2515
Jharkhand,Simdega,2025-09-30,50113144,162,2540
Jharkhand,Simdega,2025-10-31,16704401,27,468
Jharkhand,Simdega,2025-11-30,23386113,75,618
Jharkhand,Simdega,2025-12-31,33408862,94,788
Jharkhand,West Singhbhum,2025-03-31,4165745,181,3893
Jharkhand,West Singhbhum,2025-09-30,117468339,349,5162
Jharkhand,West Singhbhum,2025-10-31,40826415,71,950
Jharkhand,West Singhbhum,2025-11-30,52485563,140,1817
Jharkhand,West Singhbhum,2025-12-31,75820589,143,1575
Karnataka,Bagalkot,2025-03-31,10567048,3404,4766
Karnataka,Bagalkot,2025-04-30,1174504,221,775
Karnataka,Bagalkot,2025-05-31,1761532,671,1386
Karnataka,Bagalkot,2025-06-30,587125,162,449
Karnataka,Bagalkot,2025-09-30,156764564,522,2337
Karnataka,Bagalkot,2025-10-31,64582213,233,826
Karnataka,Bagalkot,2025-11-30,79262276,280,1035
Karnataka,Bagalkot,2025-12-31,113900512,350,1274
Karnataka,Bagalkot *,2025-09-30,24074104,20,73
Karnataka,Bagalkot *,2025-10-31,8220408,3,36
Karnataka,Bagalkot *,2025-11-30,12918494,7,37
Karnataka,Bagalkot *,2025-12-31,13505236,5,42
Karnataka,Ballari,2025-03-31,11079747,641,2308
Karnataka,Ballari,2025-04-30,583102,62,307
Karnataka,Ballari,2025-05-31,1749324,304,1092
Karnataka,Ballari,2025-06-30,1166222,350,1129
Karnataka,Ballari,2025-07-31,583101,227,805
Karnataka,Ballari,2025-09-30,145203865,124,856
Karnataka,Ballari,2025-10-31,46651912,45,259
Karnataka,Ballari,2025-11-30,62397158,55,273
Karnataka,Ballari,2025-12-31,90971880,121,701
Karnataka,Bangalore,2025-03-31,7280822,234,2434
Karnataka,Bangalore,2025-09-30,471170375,319,4023
Karnataka,Bangalore,2025-10-31,160780740,117,1455
Karnataka,Bangalore,2025-11-30,213448307,148,1670
Karnataka,Bangalore,2025-12-31,285752606,179,2593
Karnataka,Bangalore Rural,2025-03-31,4492217,292,3017
Karnataka,Bangalore Rural,2025-04-30,1124224,177,1531
Karnataka,Bangalore Rural,2025-05-31,1123317,401,2100
Karnataka,Bangalore Rural,2025-06-30,1124237,300,1839
Karnataka,Bangalore Rural,2025-07-31,562110,106,903
Karnataka,Bangalore Rural,2025-09-30,67965426,141,1492
Karnataka,Bangalore Rural,2025-10-31,24147671,74,560
Karnataka,Bangalore Rural,2025-11-30,50541560,107,958
Karnataka,Bangalore Rural,2025-12-31,38748241,117,877
Karnataka,Belagavi,2025-03-31,25419453,2356,4337
Karnataka,Belagavi,2025-04-30,1181333,165,694
Karnataka,Belagavi,2025-05-31,1772635,246,1026
Karnataka,Belagavi,2025-09-30,416109898,433,2483
Karnataka,Belagavi,2025-10-31,160183415,173,801
Karnataka,Belagavi,2025-11-30,224604722,260,1065
Karnataka,Belagavi,2025-12-31,247662366,393,1562
Karnataka,Belgaum,2025-03-31,20098323,2159,4106
Karnataka,Belgaum,2025-09-30,452179030,499,3938
Karnataka,Belgaum,2025-10-31,183228247,219,1516
Karnataka,Belgaum,2025-11-30,239993033,306,1941
Karnataka,Belgaum,2025-12-31,267761357,325,2365
Karnataka,Bellary,2025-03-31,6414786,414,1545
Karnataka,Bellary,2025-09-30,173196405,195,2009
Karnataka,Bellary,2025-10-31,68811481,79,655
Karnataka,Bellary,2025-11-30,93305586,102,760
Karnataka,Bellary,2025-12-31,116632471,127,1095
Karnataka,Bengaluru,2025-03-31,21282273,2269,15826
Karnataka,Bengaluru,2025-04-30,3922549,861,6141
Karnataka,Bengaluru,2025-05-31,7280924,1902,10408
Karnataka,Bengaluru,2025-06-30,5042510,1188,7371
Karnataka,Bengaluru,2025-07-31,5040638,1424,10424
Karnataka,Bengaluru,2025-09-30,504214366,1174,10390
Karnataka,Bengaluru,2025-10-31,209554519,509,4020
Karnataka,Bengaluru,2025-11-30,260509260,862,6161
Karnataka,Bengaluru,2025-12-31,328848181,1168,8624
Karnataka,Bengaluru Rural,2025-09-30,1686489,2,7
Karnataka,Bengaluru Rural,2025-11-30,562163,0,1
Karnataka,Bengaluru Rural,2025-12-31,2248652,0,12
Karnataka,Bengaluru South,2025-09-30,50008851,25,212
Karnataka,Bengaluru South,2025-10-31,26965776,14,113
Karnataka,Bengaluru South,2025-11-30,32034206,13,199
Karnataka,Bengaluru South,2025-12-31,45512853,38,316
Karnataka,Bidar,2025-03-31,6439169,598,3681
Karnataka,Bidar,2025-05-31,585401,156,590
Karnataka,Bidar,2025-06-30,1170554,248,1208
Karnataka,Bidar,2025-07-31,585227,73,410
Karnataka,Bidar,2025-09-30,111221609,303,2006
Karnataka,Bidar,2025-10-31,55610944,142,812
Karnataka,Bidar,2025-11-30,63806654,203,1206
Karnataka,Bidar,2025-12-31,83124838,274,1448
Karnataka,Bijapur,2025-03-31,11723298,1084,2531
Karnataka,Bijapur,2025-09-30,201640953,330,1982
Karnataka,Bijapur,2025-10-31,81476368,66,674
Karnataka,Bijapur,2025-11-30,111958196,140,960
Karnataka,Bijapur,2025-12-31,134817070,171,1283
Karnataka,Chamarajanagar,2025-09-30,21137994,4,63
Karnataka,Chamarajanagar,2025-10-31,12568477,3,29
Karnataka,Chamarajanagar,2025-11-30,21137391,6,75
Karnataka,Chamarajanagar,2025-12-31,21708231,6,58
Karnataka,Chamarajanagar *,2025-09-30,4570096,1,7
Karnataka,Chamarajanagar *,2025-11-30,571313,0,1
Karnataka,Chamarajanagar *,2025-12-31,2285510,0,4
Karnataka,Chamrajanagar,2025-03-31,5712901,299,1680
Karnataka,Chamrajanagar,2025-07-31,571313,50,253
Karnataka,Chamrajanagar,2025-09-30,90836831,140,840
Karnataka,Chamrajanagar,2025-10-31,37135067,42,277
Karnataka,Chamrajanagar,2025-11-30,45130487,63,378
Karnataka,Chamrajanagar,2025-12-31,52559968,54,442
Karnataka,Chamrajnagar,2025-03-31,571444,14,12
Karnataka,Chamrajnagar,2025-09-30,43988892,13,176
Karnataka,Chamrajnagar,2025-10-31,10853899,4,41
Karnataka,Chamrajnagar,2025-11-30,22851445,8,75
Karnataka,Chamrajnagar,2025-12-31,28563216,12,133
Karnataka,Chickmagalur,2025-03-31,1731892,54,526
Karnataka,Chickmagalur,2025-09-30,143714280,59,833
Karnataka,Chickmagalur,2025-10-31,68684945,39,370
Karnataka,Chickmagalur,2025-11-30,70417506,28,348
Karnataka,Chickmagalur,2025-12-31,73885092,41,395
Karnataka,Chikkaballapur,2025-03-31,5620573,447,3392
Karnataka,Chikkaballapur,2025-04-30,1125230,197,1440
Karnataka,Chikkaballapur,2025-05-31,1125230,239,1667
Karnataka,Chikkaballapur,2025-09-30,84300814,175,1617
Karnataka,Chikkaballapur,2025-10-31,33163038,76,623
Karnataka,Chikkaballapur,2025-11-30,37100110,118,792
Karnataka,Chikkaballapur,2025-12-31,53401533,151,1117
Karnataka,Chikkamagaluru,2025-03-31,5195470,251,1089
Karnataka,Chikkamagaluru,2025-05-31,577548,74,192
Karnataka,Chikkamagaluru,2025-06-30,1154649,162,696
Karnataka,Chikkamagaluru,2025-09-30,103316793,67,439
Karnataka,Chikkamagaluru,2025-10-31,54255160,22,237
Karnataka,Chikkamagaluru,2025-11-30,65800687,45,306
Karnataka,Chikkamagaluru,2025-12-31,90618333,67,437
Karnataka,Chikmagalur,2025-09-30,25395229,2,77
Karnataka,Chikmagalur,2025-10-31,8082303,0,28
Karnataka,Chikmagalur,2025-11-30,15586078,3,31
Karnataka,Chikmagalur,2025-12-31,6925953,0,23
Karnataka,Chitradurga,2025-03-31,7508019,479,3403
Karnataka,Chitradurga,2025-04-30,1155021,120,773
Karnataka,Chitradurga,2025-05-31,2887608,273,1462
Karnataka,Chitradurga,2025-06-30,1732584,221,1164
Karnataka,Chitradurga,2025-07-31,1155041,174,1189
Karnataka,Chitradurga,2025-09-30,147839983,179,2028
Karnataka,Chitradurga,2025-10-31,64106471,122,897
Karnataka,Chitradurga,2025-11-30,95870692,132,1105
Karnataka,Chitradurga,2025-12-31,99908381,264,1463
Karnataka,Dakshina Kannada,2025-03-31,18381338,942,5215
Karnataka,Dakshina Kannada,2025-04-30,1149251,131,396
Karnataka,Dakshina Kannada,2025-05-31,574142,50,163
Karnataka,Dakshina Kannada,2025-07-31,574199,42,273
Karnataka,Dakshina Kannada,2025-09-30,382584634,384,2976
Karnataka,Dakshina Kannada,2025-10-31,161997099,243,1303
Karnataka,Dakshina Kannada,2025-11-30,213115889,315,1933
Karnataka,Dakshina Kannada,2025-12-31,252186969,250,2187
Karnataka,Davanagere,2025-09-30,86175005,12,339
Karnataka,Davanagere,2025-10-31,23149662,1,76
Karnataka,Davanagere,2025-11-30,46280580,5,134
Karnataka,Davanagere,2025-12-31,59531174,10,187
Karnataka,Davangere,2025-03-31,6373880,331,1353
Karnataka,Davangere,2025-04-30,577001,99,510
Karnataka,Davangere,2025-05-31,1154006,370,945
Karnataka,Davangere,2025-06-30,1154603,210,869
Karnataka,Davangere,2025-07-31,577601,91,536
Karnataka,Davangere,2025-09-30,169962785,204,1758
Karnataka,Davangere,2025-10-31,73448247,119,596
Karnataka,Davangere,2025-11-30,97681169,168,1022
Karnataka,Davangere,2025-12-31,120834122,243,1226
Karnataka,Dharwad,2025-03-31,6385945,1081,2177
Karnataka,Dharwad,2025-04-30,2320097,690,2305
Karnataka,Dharwad,2025-05-31,1741258,561,1705
Karnataka,Dharwad,2025-07-31,580114,95,179
Karnataka,Dharwad,2025-09-30,164278501,343,2024
Karnataka,Dharwad,2025-10-31,83588393,136,741
Karnataka,Dharwad,2025-11-30,96929018,196,1022
Karnataka,Dharwad,2025-12-31,102194427,171,1363
Karnataka,Gadag,2025-03-31,3493146,447,754
Karnataka,Gadag,2025-05-31,1746339,425,860
Karnataka,Gadag,2025-06-30,582112,163,282
Karnataka,Gadag,2025-09-30,89648092,226,1171
Karnataka,Gadag,2025-10-31,50061656,167,634
Karnataka,Gadag,2025-11-30,48318680,114,571
Karnataka,Gadag,2025-12-31,62871080,189,712
Karnataka,Gadag *,2025-03-31,582101,24,66
Karnataka,Gadag *,2025-09-30,19210199,15,59
Karnataka,Gadag *,2025-10-31,4656873,2,15
Karnataka,Gadag *,2025-11-30,15717013,6,38
Karnataka,Gadag *,2025-12-31,6403422,3,21
Karnataka,Gulbarga,2025-03-31,6437926,194,1473
Karnataka,Gulbarga,2025-09-30,173819139,186,1673
Karnataka,Gulbarga,2025-10-31,73155655,83,697
Karnataka,Gulbarga,2025-11-30,98322850,155,916
Karnataka,Gulbarga,2025-12-31,132850882,179,1425
Karnataka,Hasan,2025-03-31,573125,11,92
Karnataka,Hasan,2025-09-30,148445438,36,759
Karnataka,Hasan,2025-10-31,81387573,22,384
Karnataka,Hasan,2025-11-30,80242437,24,349
Karnataka,Hasan,2025-12-31,105460053,20,450
Karnataka,Hassan,2025-03-31,8597499,571,2719
Karnataka,Hassan,2025-04-30,1146317,160,978
